master_id,final_split,fold,file_name,orig_split,orig_image_id,source_group,source_name,md5,sha256,width,height,annotation_count,is_negative,class_names,Channel,T-beam,HI-Beam,Angle Bar,Sheet Pile
594,valid,2,000594.jpg,train,239,YARD-J.jpg,YARD-J.jpg,d014f47a9a4b2643ce0713735df1b3d5,4cacc7a67eb133af838af3877d457aa2d249f7468b2d9877b830538f1e13f199,960,1280,0,True,,0,0,0,0,0
595,train,8,000595.jpg,valid,53,16c3ab3b-13_jpg,16c3ab3b-13_jpg,d0479a5c5ed9befb615431d48919fd77,396314bf4293196a3a505c40ed768c1af112811644bae88f56ffbb4f4c67c051,640,640,19,False,Angle Bar,0,0,0,19,0
596,train,5,000596.jpg,train,116,img_71.jpg,img_71.jpg,d0d15bbe2347f56304c65d9f9f54b68c,d724ba13db65a85b607d074c33b0c9d3dd994602f1bdba0d6d55f20d467b0c56,500,500,1,False,HI-Beam,0,0,1,0,0
597,train,0,000597.jpg,train,377,wq2zir67_png.jpg,wq2zir67_png.jpg,d0db35a28f3fff6dd765f8e337bc7e0f,1197cd942168117beb71ac5177bf0273307ac68a0b1382d1246392ddc50a8c74,327,247,4,False,HI-Beam,0,0,4,0,0
598,train,7,000598.jpg,train,249,-2024-04-09-190723.png,-2024-04-09-190723.png,d10ec9a121991144f8a2f030c48f2138,4a5c3053fe96c90ce25bf7d3dbbe14ca0a4082fa22bb8fbc53b667bf772e5e12,215,156,4,False,T-beam,0,4,0,0,0
599,train,1,000599.jpg,train,486,-_20230924182515_png_jpg,-_20230924182515_png_jpg,d1d2e25b1c6c562780e5d9a5afe618ac,1209563a9349326f7f8cb5d6fc5cd6da85838a7f393d6f2735269f9cfb57fff0,640,640,10,False,T-beam,0,10,0,0,0
600,train,8,000600.jpg,train,479,Welded-Steel-Section-with-T-Shape.jpg,Welded-Steel-Section-with-T-Shape.jpg,d1eea2792bce184dcedd44db81675bae,d1539f81e6d40069159d1948d3606c8d57402833639b7d45433fbe4e6db40522,550,550,13,False,T-beam,0,13,0,0,0
601,train,4,000601.jpg,valid,5,-2024-04-08-181342_png_jpg,-2024-04-08-181342_png_jpg,d2956968c5012a386829b104bff93192,7fde38dd55c0912e34efd1fbec4be260383def5e2c128100426846d7f9c22787,640,640,5,False,T-beam,0,5,0,0,0
602,train,3,000602.jpg,train,514,-_20230924182506_png_jpg,-_20230924182506_png_jpg,d2e54a1007190aac1f9009432abf7ee6,7ecce8a0b76c872af7512767af89a4a2678cab92b59b303eb20201bc20f8f753,640,640,5,False,T-beam,0,5,0,0,0
603,train,4,000603.jpg,train,389,images-1-.jpg,images-1-.jpg,d36b29ecca73d62aee1106f7b56d8f68,35c563433ed390accf5cd294aaed888485655d72577454cfed36138a960fbb30,225,225,3,False,T-beam,0,3,0,0,0
604,train,7,000604.jpg,test,17,-2024-04-09-190723_png_jpg,-2024-04-09-190723_png_jpg,d3d874c985274b9d96909a867ecf7fe6,1ddb64e3ebde56f80582f82e2c8b079c50efb981cb8bb59b180afe6f9b56bd54,640,640,4,False,T-beam,0,4,0,0,0
605,test,6,000605.jpg,train,57,steelbeam106.jpg,steelbeam106.jpg,d3e038953fe8c22fa2ae6e534e657c66,2ada2ac6fd4a692e2ad1b54ce4e2fa21db59d0b6efcf293d0cc0cf667ab38b34,500,500,3,False,HI-Beam,0,0,3,0,0
606,train,0,000606.jpg,test,29,-2024-04-08-181609.png,-2024-04-08-181609.png,d4235d2b8a6a5e08d438ef4b21985dd6,38a1b7e15c3264f71ed17de4dd162931d8cb0487acfa846a6aee1b608c117340,454,637,8,False,T-beam,0,8,0,0,0
607,train,5,000607.jpg,train,441,417_original_png.jpg,417_original_png.jpg,d44fb42bd4a0ab11f89069e2fb39c523,df010c01507bf34afc392f85a37c7421887b96f9746db72d172133332aec81fd,416,416,21,False,Angle Bar,0,0,0,21,0
608,test,6,000608.jpg,train,214,-2024-04-08-181324.png,-2024-04-08-181324.png,d4526852f9b7d6a4935d631def88d079,6ce38b039d0516408bf38656811c6162f36228ddd47d54ab64d9c1d929a93a0e,424,280,5,False,T-beam,0,5,0,0,0
609,train,9,000609.jpg,train,543,-2024-04-08-181248_png_jpg,-2024-04-08-181248_png_jpg,d45cc28e186e4bfb59ce49d02f712350,37a4c5c34cf0c566418ceff67ff7cf19deaf5081129a4ac84cd32132ada6a769,640,640,10,False,T-beam,0,10,0,0,0
610,train,5,000610.jpg,train,181,-2024-04-08-181358_png_jpg,-2024-04-08-181358_png_jpg,d488bfb0ba28de3962ca18efcd73c343,68dbe1cfd803312d3d22c97d386831e6f7fe920f872a8a2397205bd8a291cd33,640,640,5,False,T-beam,0,5,0,0,0
611,train,7,000611.jpg,valid,65,-2024-04-08-181453_png_jpg,-2024-04-08-181453_png_jpg,d4d0d9cb4a1d7395a6c41dd23e74eacb,ce96f1e2ba800def7ad95de5c16fde5501d3f65b41c050c61227c3563f473119,640,640,5,False,T-beam,0,5,0,0,0
612,test,6,000612.jpg,train,105,-2024-04-08-181353_png_jpg,-2024-04-08-181353_png_jpg,d4fd1585a761d152069a101fe9b42186,6a085a283d12a6169933c0a66c09a1a0f6ff1ce7e03f3669ebf81574dd146085,640,640,5,False,T-beam,0,5,0,0,0
613,train,7,000613.jpg,train,7,-_20240404161141_png_jpg,-_20240404161141_png_jpg,d576dc8a0fa9817082f4e787bda9e35d,3afb6450e67bfec2e0ece6476d7a3a31819338d39e56a648a97d0c09262d0829,640,640,7,False,T-beam,0,7,0,0,0
614,train,1,000614.jpg,train,372,-2024-04-09-190757.png,-2024-04-09-190757.png,d5a1ef3ad35064cb83dadf4447f3fcb1,14a999105546dee43baa80816ab8069aed6f160459eb362ded8c5e9038b9fed5,302,176,6,False,T-beam,0,6,0,0,0
615,test,6,000615.jpg,valid,67,8c41814c-8.jpg,8c41814c-8.jpg,d5fcf60ca70a905a53e0749a1e8d2974,80b3b37eb5f7baebc9e9e30e73ef637610910455c27a1a7369ea3893e4a2b621,416,416,6,False,Angle Bar,0,0,0,6,0
616,train,1,000616.jpg,train,445,e327edd1-7_jpg,e327edd1-7_jpg,d61593bd151f8dff3f88cffa4e433ef5,7034549ec12793131d0eb0c277a317010365cac5790914d37ce0b665aecb6bf0,640,640,39,False,Angle Bar,0,0,0,39,0
617,train,5,000617.jpg,test,70,-_20230924182518_png.jpg,-_20230924182518_png.jpg,d6af24b86f4b0098b94469b87531044a,acc0583c0cbad48c63f3c6bb9152906f539fe7514c223557d152494d80a879e1,483,273,5,False,T-beam,0,5,0,0,0
618,train,1,000618.jpg,train,8,I-beam-price10.jpg,I-beam-price10.jpg,d7c90b59d8f89753fcfa1a948452926c,fe08027838df84c5b81ae55f86a419bda7e2f34b9b751ca08432fac86fbbf8de,162,121,5,False,HI-Beam,0,0,5,0,0
619,train,1,000619.jpg,train,39,-2024-04-08-175806.png,-2024-04-08-175806.png,d7f056c42f77865b8fc2f5406a4c8c83,2409a6e7a74635c902f3fdcb879456cd4d9d6dddfc2b002848ecd3dc3c50417f,477,346,8,False,HI-Beam,0,0,8,0,0
620,train,0,000620.jpg,train,55,og.jpg,og.jpg,d85cbe85fbac821a1b63f1392af1a0d7,45dcd3b2922ed072cc9b92752a6622a3eb981c422cf3c8b4e8998e35d897e52a,416,416,62,False,Angle Bar,0,0,0,62,0
621,train,0,000621.jpg,train,596,0ccb3945-bf02-4c23-9328-0dd0bdca6a73.jpg,0ccb3945-bf02-4c23-9328-0dd0bdca6a73.jpg,d87774c5d7d189736936ab7160962d8a,0f3f46bf278366ac7d8ca7d2e9c91ad4556719c73ab5404c9eab9b61b6a928b7,1080,810,0,True,,0,0,0,0,0
622,train,0,000622.jpg,train,288,-2024-04-08-181441.png,-2024-04-08-181441.png,d87843de01b85c46d76abd09c83115f2,f5a64bc12e98112663c38bd68f94b86e1fbb76e7876b9602b9987862f0ee866f,416,215,5,False,T-beam,0,5,0,0,0
623,train,5,000623.jpg,train,357,1107afa4-cb0c-43c4-a59c-5a82df35f3ca.jpg,1107afa4-cb0c-43c4-a59c-5a82df35f3ca.jpg,d9744f09262ff6f229b67c3ecc752591,beb28f307a76c8cc8a93170b472227f967293b7030d8a74e9723889d2a6a5cb0,963,1280,36,False,HI-Beam,0,0,36,0,0
624,train,4,000624.jpg,train,408,000038.jpg,000038.jpg,d981e516b7aa48370cacdee0e6547a2e,b099ed7c4d5aee2ed073f399a7a440eb18ee5b96fbcdaa9dea732594a5c47b43,480,480,4,False,HI-Beam,0,0,4,0,0
625,train,8,000625.jpg,valid,39,-_20230708190552_png_jpg,-_20230708190552_png_jpg,d98cd212ea11f896239079bd5754f7a9,d076339d0c2e80c0da094f24320aa64d16e0cc73ecac0bb7ded750219a35a4fb,640,640,2,False,T-beam,0,2,0,0,0
626,train,9,000626.jpg,train,144,-2024-04-08-181358.png,-2024-04-08-181358.png,d99a5c5b2e664c9afa6c5e7470243b9e,651aadd3babbd6c4c011184126c13e7d6f6981555184450c40cfa3d33ebe047b,367,231,5,False,T-beam,0,5,0,0,0
627,train,4,000627.jpg,train,451,-2024-04-08-180945_png_jpg,-2024-04-08-180945_png_jpg,d9ba29fca4314eba4c53fe7fed020a59,e89dbf744473824fc4d04c956e667a0680da8223f0d6c6c443bfce57045c6754,640,640,10,False,T-beam,0,10,0,0,0
628,train,0,000628.jpg,test,7,-2024-04-08-181441_png_jpg,-2024-04-08-181441_png_jpg,da1fae6d10e868b6bc9aa436b56745f8,69affbf262c112fdfccb31e172fc4fa9f9bc9d47a122f4b35c7e030b59e23519,640,640,5,False,T-beam,0,5,0,0,0
629,train,7,000629.jpg,valid,26,I-beam-price1.jpg,I-beam-price1.jpg,da8fc255546a171a6e1d08ee0068a161,7175d4bbdb4226f503df6a8e21956a4958bf01f4cbb5edca9e3ccb93e3a08a83,140,140,1,False,HI-Beam,0,0,1,0,0
630,train,8,000630.jpg,train,329,-2024-04-08-181030_png_jpg,-2024-04-08-181030_png_jpg,dabae8f9369b1b91b5c4fb007d195979,c505312e50b74f6633886a5d8e4759c1a798ab8e40a4f5cafa6aa69e0d980c62,640,640,4,False,T-beam,0,4,0,0,0
631,train,0,000631.jpg,train,311,-2024-04-08-181047_png_jpg,-2024-04-08-181047_png_jpg,dbb9406d5c9400c8d20828f94494af8d,7f1a6c20fe93cae10c1eb6a6437c82f901ae27a3efc8cb968415b83df2f3dc2a,640,640,5,False,T-beam,0,5,0,0,0
632,train,8,000632.jpg,test,52,-2024-04-09-190611_png_jpg,-2024-04-09-190611_png_jpg,dc2767d34387298fe89f514686d8e1d5,234fcab4c7d10a06486dc2cd56aa49f979a62a04b8a0dece9a89a7cdf331427d,640,640,6,False,T-beam,0,6,0,0,0
633,test,6,000633.jpg,test,56,8c41814c-8.jpg,8c41814c-8.jpg,dc487d5f68910556654dd7b93229a041,c9d6bd231ac9f87f5dac6038c517908e27732d26c942e6e21ef353fe69cd9eb6,416,416,17,False,Angle Bar,0,0,0,17,0
634,train,4,000634.jpg,train,475,417_original_png_jpg,417_original_png_jpg,dc7db100b191f4defc1f09f82358d98a,95a93f456d7f486f31febd64126b420e357fcc8aa732f7e02f4aa557fe960365,640,640,28,False,Angle Bar,0,0,0,28,0
635,train,4,000635.jpg,train,148,-2024-04-09-190700_png_jpg,-2024-04-09-190700_png_jpg,dc820c3c1254aef4c5fc0ccb3f78138a,1ce52edbe4099542c261460c2b98077b9b2f55f7ffd0b242f3a8b09101efd8b3,640,640,5,False,T-beam,0,5,0,0,0
636,train,3,000636.jpg,valid,60,steelbeam10.jpg,steelbeam10.jpg,dc99d1fae0b51e60b89d5fb9894f51db,314406d5c46ea6f623e77d8de5104c45309db125c638387b2ae2919839b0b22a,500,464,21,False,HI-Beam,0,0,21,0,0
637,train,5,000637.jpg,train,238,417_original_png.jpg,417_original_png.jpg,dcd1ba4e7fc7c60827a59ff93ab6d179,5b461b5d02c611d6569705afb46e260f4c1a7a8cd0d7d8e4a2df43a8d9e684c2,416,416,15,False,Angle Bar,0,0,0,15,0
638,valid,2,000638.jpg,train,23,-_20230708190548.png,-_20230708190548.png,dcdc1f863e0c52fedb8ff77b7a7b2cdc,5f473c184a528355a59073943ac14589234720cf6236b4981b8507b74b5bcea9,897,579,3,False,T-beam,0,3,0,0,0
639,train,1,000639.jpg,test,44,-2024-04-08-181319.png,-2024-04-08-181319.png,dd23498edadd1753ec928bcd7e9652f3,c8cc2253cdf76814877a18ea4405e71bd516fb816111ef5842c2ff34da63cdb0,454,314,5,False,T-beam,0,5,0,0,0
640,train,7,000640.jpg,train,149,-2024-04-10-133445_png_jpg,-2024-04-10-133445_png_jpg,ddba61aab6f1e72fe9a831b5aaa4accf,7258d30b738538f62294762ce74f93cb41897aaf14fe12a347d929547f8f394a,640,640,5,False,T-beam,0,5,0,0,0
641,train,5,000641.jpg,test,64,-2024-04-08-181319_png_jpg,-2024-04-08-181319_png_jpg,ddee51debd9a9e49d7a6585952769464,e4cc926dc13062f938c9daad51d24862b0771811bdbd8235fbcb6619f85cd97f,640,640,5,False,T-beam,0,5,0,0,0
642,test,6,000642.jpg,train,244,a7352af9-e798-48f7-b5fa-59d6b5a284ed.jpg,a7352af9-e798-48f7-b5fa-59d6b5a284ed.jpg,ddf53d00fa87421d07ada067f5dda256,2cbba9db4f99761f29988b41647bc8c70361f44d172f6189e4f5c643760714e8,540,960,264,False,Channel,264,0,0,0,0
643,train,0,000643.jpg,train,495,-_20230924182515.png,-_20230924182515.png,ddff8578607aa6452de31a2e4f1f1f25,cb39deaa5157ef7115be7ab6778ac25e1b074db28254d5aa787641fa9d9dfd57,501,516,10,False,T-beam,0,10,0,0,0
644,train,0,000644.jpg,train,468,-2024-04-08-181302.png,-2024-04-08-181302.png,de56aaea2d3b7b50f534417db1cdc438,eacbd46c56612c830a329d0c752b84894e9ffc6638d01d9b6d84fd4b70f34062,84,206,4,False,T-beam,0,4,0,0,0
645,train,0,000645.jpg,train,83,-2024-04-08-181047_png_jpg,-2024-04-08-181047_png_jpg,de9b522fac932b9cd4e5a4f871c19380,8e7a43a5c2582e35794bf3b0827a656d5312a6be1127c90c3b665e3ee7efb64c,640,640,5,False,T-beam,0,5,0,0,0
646,test,6,000646.jpg,train,101,-2024-04-08-181226.png,-2024-04-08-181226.png,deeee88a115447644bed2e19da155a15,b41fa8da3ffd7c5451713be19092995c0bedc1bf0b19cb3280126445b07c3764,259,314,1,False,T-beam,0,1,0,0,0
647,train,4,000647.jpg,valid,40,26d68488-3f59-4d3e-8ba2-5f0207fee430.jpg,26d68488-3f59-4d3e-8ba2-5f0207fee430.jpg,def1ec85b7d333848ac6a080003bdd68,b189beabf0233e444ad0925e18b2a0aad56f38010abe3a7c3692d17be6293fc6,1080,810,0,True,,0,0,0,0,0
648,test,6,000648.jpg,valid,51,-_20230924182518_png_jpg,-_20230924182518_png_jpg,dfa61a78b265aa2f9b9b7be1a068119d,da9c07ac81f8b759f822c577a6ac8e90f2181cc532cd66f2d61359cc4476eb05,640,640,5,False,T-beam,0,5,0,0,0
649,train,0,000649.jpg,train,284,-2024-04-09-190630_png_jpg,-2024-04-09-190630_png_jpg,e00582746009ad4c4e6f82253324953e,9195900e23bccc333d8856469876fe2cdf24986842ed26f559ab7688fd0ef999,640,640,5,False,T-beam,0,5,0,0,0
650,valid,2,000650.jpg,train,81,7d2b6e9a3a463279150b7312f8b3ec6_png.jpg,7d2b6e9a3a463279150b7312f8b3ec6_png.jpg,e0da1695c32b361b76fc9de1643ea610,ef9152244d21cb10603282b78d0a6e1b03b7236e7cf2aeb6374403b4e8f0e4f6,565,615,9,False,T-beam,0,9,0,0,0
651,test,6,000651.jpg,test,71,img_52.jpg,img_52.jpg,e0e46a288b9cdfb4c1d004acb5e66148,94a6d4772bec1ee060d57dc4dbf7a141ce4e74516d9c802b1a889e67307c28e0,500,500,3,False,HI-Beam,0,0,3,0,0
652,train,5,000652.jpg,train,294,-2024-04-08-181739_png_jpg,-2024-04-08-181739_png_jpg,e17ab9836806e83294e4315c1a71bba8,74d7351485b1de01ce47bf799ee81693d58f97bc06c659de1a48f5863baff4bd,640,640,5,False,T-beam,0,5,0,0,0
653,train,4,000653.jpg,train,459,1a7a4d1b-14e9-4bea-8fe3-bf2a0960401e.jpg,1a7a4d1b-14e9-4bea-8fe3-bf2a0960401e.jpg,e263b2e45e16ccff5cab79c1008115a8,a21569d7378f294fa37393372aa22990371e81cee045828edbbcb560212d516b,1080,486,238,False,HI-Beam,0,0,238,0,0
654,train,0,000654.jpg,train,120,-_20230820171912_png_jpg,-_20230820171912_png_jpg,e2b61375114864c47f22e7dfec68644a,1c4c5591ab11b59d5e1ebd384dd1173a63e4c48d5d089b7af1f61cc62b636fe7,640,640,21,False,T-beam,0,21,0,0,0
655,train,9,000655.jpg,train,579,4aedfa6ec53befe81c754afb6a00c59_png_jpg,4aedfa6ec53befe81c754afb6a00c59_png_jpg,e2befa9af5c0f6b0ec1b941afd3bc003,596af2ce71f909e67b5699671d63f6107e8e3990595897bc7cb611a5807c0f98,640,640,18,False,T-beam,0,18,0,0,0
656,train,9,000656.jpg,train,428,-2024-04-08-181435.png,-2024-04-08-181435.png,e326ea61e4d93fedb385a0a7913f2da5,48f9a9f557c577441bc25ac7f29e619341e893b70e9e21fc8813f2e292e53db2,425,218,5,False,T-beam,0,5,0,0,0
657,train,5,000657.jpg,train,516,-2024-04-08-181752_png,-2024-04-08-181752_png,e3628eda193e78d4cbad9f12fefc4d4a,598d01d5fa19cc5f7147e53f17ddc817cefc63fc2a2dacf11c4a331bb6f6ff5c,640,640,5,False,T-beam,0,5,0,0,0
658,train,7,000658.jpg,train,128,-2024-04-08-181235_png_jpg,-2024-04-08-181235_png_jpg,e38afaf8fe5c3b611983bb4ebca5ffaa,ca7e938af91f2700c4fa453ec10bfed36fdeda5012a98985840c64636e6fa631,640,640,5,False,T-beam,0,5,0,0,0
659,train,8,000659.jpg,valid,58,-2024-04-08-181203_png_jpg,-2024-04-08-181203_png_jpg,e3ef7bce2a18a075d0be53acf38d7ea3,96e963b90950e878b574d146daeedeced34891317b68b22ff316cce5b6c6b514,640,640,5,False,T-beam,0,5,0,0,0
660,train,8,000660.jpg,valid,20,-2024-04-08-181724_png_jpg,-2024-04-08-181724_png_jpg,e51b68b9ab1025c8d2a6ad382c5c0a27,45a8b8e776ba1235a04d69d0bce250ed17c6b93c433409faeeceb6b77cab00f1,640,640,4,False,T-beam,0,4,0,0,0
661,valid,2,000661.jpg,train,448,-2024-04-08-181353_png.jpg,-2024-04-08-181353_png.jpg,e5a6da0e2e429a77565e557986677045,503a28700f1cc7c3c3f5bc5328c90c4a70002674e23308daa30defee339dc325,409,268,5,False,T-beam,0,5,0,0,0
662,train,3,000662.jpg,test,73,-2024-04-08-181009.png,-2024-04-08-181009.png,e69014125314c2b1f15d6681dbdaf06a,616654429414a382afc558838fee9adec00f4b9ee8c78e7580cedfd19f3b394b,393,242,5,False,T-beam,0,5,0,0,0
663,train,9,000663.jpg,train,582,-2024-04-09-190750.png,-2024-04-09-190750.png,e6a7ecb922ba8971156e95e3a47edcf9,38150f64eea4dd759c4bb00996b298272637d6dd424e75e4e3ba6e30f5cc3181,317,175,6,False,T-beam,0,6,0,0,0
664,test,6,000664.jpg,train,560,c8902ef8e99e0a92d38e98ccb831d94_png_jpg,c8902ef8e99e0a92d38e98ccb831d94_png_jpg,e6b2f6673c128498b2592b4f9b4d2f68,9e62274d2c9efd25185a92b63271d9ea634c816598c87f3ee8446a6322f49205,640,640,10,False,T-beam,0,10,0,0,0
665,train,5,000665.jpg,train,184,000021.jpg,000021.jpg,e6bac127c0b30b4141e10795917abf53,a01c99b93dd884fe76093300c47f6512bb210f2d06798d287865ba0b35d0b608,500,500,1,False,HI-Beam,0,0,1,0,0
666,test,6,000666.jpg,train,592,-2024-04-08-181729_png_jpg,-2024-04-08-181729_png_jpg,e711bea8c56885d833dc31d35996ad35,8fe09f4704cd4d4d667d248a40555e331f3a67b685c79a6a82db95441d454092,640,640,4,False,T-beam,0,4,0,0,0
667,train,5,000667.jpg,train,496,417_original_png.jpg,417_original_png.jpg,e76523bf789fc8fe149d27ee2f0abb11,aed70d4d7a086f1e19d39fc3b5290b32116f32c45a1e728ebf05876824440848,416,416,5,False,Angle Bar,0,0,0,5,0
668,test,6,000668.jpg,valid,45,images-5-_jpg,images-5-_jpg,e7a287bc40d32564dbabe1d06628be47,8010c700a0f80e6955b2ff8e6760c81f2bc8847b850d2168f9b17b13e8800b3b,640,640,8,False,T-beam,0,8,0,0,0
669,valid,2,000669.jpg,train,22,-2024-04-08-181425_png.jpg,-2024-04-08-181425_png.jpg,e7cad04f5972159275f3ec3ce7a810f7,84c8db7685b9186a8538a3b96c4ee12b7c2069286d3bb45f8cc4260463a2d3a5,414,262,5,False,T-beam,0,5,0,0,0
670,test,6,000670.jpg,train,380,-_20230924182509.png,-_20230924182509.png,e7fcf3c9ca12f0fc02a711777a250362,86645983c5638c821b3bbabdbcef458138f08c461f108589a072e54d0c60de7a,525,255,5,False,T-beam,0,5,0,0,0
671,train,7,000671.jpg,train,198,-_20230708190625_png_jpg,-_20230708190625_png_jpg,e83a677113689cf4656de9a1e056e9a4,85a179da62a192e60bdbcd17d238393e4a146e45da88e9f8d8cb88f813afa5be,640,640,6,False,T-beam,0,6,0,0,0
672,train,3,000672.jpg,train,488,16c3ab3b-13.jpg,16c3ab3b-13.jpg,e8831d978781b75e627921b893ead338,b6a8c4615b03314342d85f158535c1dd5435cb3d50b27a0fb669a27b9b026eb5,416,416,30,False,Angle Bar,0,0,0,30,0
673,train,0,000673.jpg,train,188,a11e48597575f2867df096f0aff0f8c_png.jpg,a11e48597575f2867df096f0aff0f8c_png.jpg,e9031ecbed8709eecbbddf0d44fbff01,3b6b891f5bcc90ba79a898a70bc3e145e63a16c75d402dfd3ad49a89ac5251fb,456,575,10,False,T-beam,0,10,0,0,0
674,train,0,000674.jpg,train,535,-2024-04-08-181441_png_jpg,-2024-04-08-181441_png_jpg,e9386cc0b8f81e366198e634f34da05e,5e3e32f9f9b724e48a7363520257b4db61d5f3b2e34598a52275e4ffbbacaa2a,640,640,5,False,T-beam,0,5,0,0,0
675,train,3,000675.jpg,train,170,52a9972f9c6177ed93c9ee9718fb72a_png_jpg,52a9972f9c6177ed93c9ee9718fb72a_png_jpg,e97652917de702040e910b43d0dd0b6a,930347c35f9e8b1fbb3b65fcdf2efcd91ff2291b41884bb0d6656f2200b55b54,640,640,10,False,T-beam,0,10,0,0,0
676,train,1,000676.jpg,train,417,-_20230924182515_png_jpg,-_20230924182515_png_jpg,e97be626b33c2aa45460030a8e0d1370,d49fce102bf3bf7f7711287c1eb2a75acad8538c0a5a9086368aeacf623fdc4d,640,640,10,False,T-beam,0,10,0,0,0
677,train,3,000677.jpg,train,407,16c3ab3b-13.jpg,16c3ab3b-13.jpg,e9d3ee5b94f16bad2c35c6611b1fca5d,d4a873ab7c8d68f93c26d443578549f6e4786f722ad661ba3b78e58337aa042c,416,416,24,False,Angle Bar,0,0,0,24,0
678,test,6,000678.jpg,train,150,8c41814c-8.jpg,8c41814c-8.jpg,ea52ff53800b048a9992b0b4d7478a2f,aef3f222b1a4be198260bc5d82235619bc67a51795963b68dc8d21cfe7965a1e,416,416,29,False,Angle Bar,0,0,0,29,0
679,train,5,000679.jpg,train,145,-_20230708190548_png_jpg,-_20230708190548_png_jpg,ea7daeb6ad3561829e11b21e3a12256b,0223ba5263bad4e03ecf5ec82b99bdda5b0e243b4a961329b822b76ba6324d09,640,640,3,False,T-beam,0,3,0,0,0
680,train,3,000680.jpg,train,316,-2024-04-08-180117_png.jpg,-2024-04-08-180117_png.jpg,eb1c6a6377f4d6f0304007f100230fe4,0a4091f98b8340b3171ea750d9a48a554d2a091d88a4d15ba33ad40f35a97258,304,369,3,False,HI-Beam,0,0,3,0,0
681,valid,2,000681.jpg,test,43,5aeda55e-e86e-4770-94a6-a8d9f22712e0.jpg,5aeda55e-e86e-4770-94a6-a8d9f22712e0.jpg,eb8ee976c1a32397c308bb696fcf6fd7,059dee75339e1d35b5b263d129909aaafaf9a5b56c57806755e6b1aedd669d8e,720,1280,91,False,HI-Beam,0,0,91,0,0
682,train,8,000682.jpg,train,530,-_20230708190558_png_jpg,-_20230708190558_png_jpg,ebb6b6da07583bbf3279f6a4cb152836,3159f23fbf566d01e0329902dee219e34d685c8ef914c7442692735cffc09d40,640,640,20,False,T-beam,0,20,0,0,0
683,train,8,000683.jpg,train,90,55f2e3dcaca58008c38d3de88bfed5a_png.jpg,55f2e3dcaca58008c38d3de88bfed5a_png.jpg,ebeec76830a802208999367e0f6e5320,5f91a325abda2445d19027dd124ef3f69af8d643568f518423b7d97870925bbe,345,256,20,False,T-beam,0,20,0,0,0
684,train,3,000684.jpg,test,26,139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg,139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg,ec99047e1e14c4586d16de6920ce8ff8,024389d9ee9ba69c6f35a9fbf06d7d0ebeb1e00bf4d8930d0d372c6523e3ca00,608,1080,214,False,HI-Beam,0,0,214,0,0
685,train,8,000685.jpg,train,300,-_20240404161218_png.jpg,-_20240404161218_png.jpg,ecc0ec8b2b800adf6d6059a824d18139,a987f78c94d05e5270f815fbf586f3b9c248f4ad33540ac267e14c18d89c8acc,848,461,7,False,T-beam,0,7,0,0,0
686,train,5,000686.jpg,train,79,Besi-T-Beam_jpg,Besi-T-Beam_jpg,ecd5b5b350adc6f6f03a0c683fb4b677,1544665771cfb2297382145cfbb476e7cef6118632b76f85b810b9f31782d961,640,640,17,False,T-beam,0,17,0,0,0
687,train,5,000687.jpg,train,245,417_original_png.jpg,417_original_png.jpg,ed0fe4480628948bb402236a09a0394b,f7f9b50b6901349be3a7fcaa028c56f696b0ab2fd98a146474efad6f351d9600,416,416,22,False,Angle Bar,0,0,0,22,0
688,valid,2,000688.jpg,valid,42,-2024-04-08-181616_png_jpg,-2024-04-08-181616_png_jpg,ed5cc2c52d2b9f1d9d3a1f31732a0590,09e24a82ca0aacb86c3d7e56a22fe2eb3ea0538e9ec217ab830e1cd7a9d9d032,640,640,8,False,T-beam,0,8,0,0,0
689,train,1,000689.jpg,train,432,-2024-04-10-133618_png_jpg,-2024-04-10-133618_png_jpg,ed98f0f96f236f7ebd5903f83cb8c35c,dcbd5b625a86435333c9e261cee3999ae4747eb1b0629e01ea6e10eb6ea5db4d,640,640,4,False,T-beam,0,4,0,0,0
690,train,3,000690.jpg,train,505,img_121.jpg,img_121.jpg,eeb9a8f1edcd1380828d136854bd58f9,4ecda44121dce91a55fb2b6bb8caf3e733763993b121c1550a2dba2ad42f81b7,600,445,5,False,HI-Beam,0,0,5,0,0
691,valid,2,000691.jpg,train,232,images_jpg,images_jpg,eed1dfb97077881a5c26c7a51548b3c4,51c7259e775ee718dea038ed0c9e88dd8b5449d5ed2458cb94f5331efd4c3fd3,640,640,5,False,T-beam,0,5,0,0,0
692,train,7,000692.jpg,train,334,-_20240404161141_png_jpg,-_20240404161141_png_jpg,eedad3386850a0c0866a225856e6ee63,7a71535e68ecbbff8ae7ea54aaa402683a7e126eac8619504b8acc68f23b9c20,640,640,7,False,T-beam,0,7,0,0,0
693,train,5,000693.jpg,train,61,-2024-04-09-190707_png_jpg,-2024-04-09-190707_png_jpg,ef992107f4c16cd68c11e3698894ef43,696c1dedacfd97b0c21c9f62dc296e003acf72948413f173c3e92901b8766a90,640,640,6,False,T-beam,0,6,0,0,0
694,train,3,000694.jpg,test,60,eb43f681d886ca1a7f144046469daf0.png,eb43f681d886ca1a7f144046469daf0.png,efca0212e79e39906414584d32e5c9ac,78887446c7533c8e4057c777b962941e9d6cdd9969d8dfc6b303f672b799cfd9,544,521,5,False,T-beam,0,5,0,0,0
